Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Ecoregion_Name,Country_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency
7354,10.0675,125.135194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,71.91,0.0,0.0,56.665916
7355,10.0677777777778,125.135166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,66.33,0.0,0.0,56.665916
7356,10.0680555555556,125.135138888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,78.41,0.0,0.0,56.665916
7357,10.0683333333333,125.135111111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,70.98,0.0,0.0,56.665916
7358,10.0686111111111,125.135083333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,99.24,0.0,0.0,56.665916
7359,10.0688888888889,125.135055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,67.46,0.0,0.0,56.665916
7360,10.0691666666667,125.135027777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,91.9,0.0,0.0,56.665916
7361,10.0694444444444,125.135,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,73.45,0.0,0.0,56.665916
7362,10.0697222222222,125.134972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,79.32,0.0,0.0,56.665916
7363,10.07,125.134944444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,93.55,0.0,0.0,56.665916
7364,10.0702777777778,125.134916666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,77.91,0.0,0.0,56.665916
7365,10.1572222222222,125.137777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,88.27,0.0,0.121200003,56.101701
7366,10.1648055555556,125.123222222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,220.11,0.0,0.0503,56.101701
7367,10.1741944444444,124.993527777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,110.18,0.0,0.0614,55.214291
7368,10.1768055555556,123.804361111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,5662.53,0.0,0.0532,55.683937
7369,10.1807222222222,123.803694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,5453.63,0.0,0.0532,55.683937
7370,10.1896944444444,124.0025,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,167.14,0.0,0.103739262,56.83329
7371,10.1986388888889,124.982888888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,46.75,0.0,0.0602,55.214291
7372,10.2050555555556,118.90975,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,386.89,1.0,0.0867,37.041821
7373,10.2105,123.984083333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,485.97,0.0,0.300792724,56.83329
7374,10.2110277777778,123.984972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,424.89,0.0,0.300792724,56.83329
7375,10.2177222222222,124.980027777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,88.87,0.0,0.0602,55.214291
7376,10.2493611111111,123.971555555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,637.71,0.0,0.300792724,56.83329
7377,10.2506388888889,124.973305555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,37.75,0.0,0.0516,52.695011
7378,10.2513333333333,123.974166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,343.57,0.0,0.121445328,56.625098
7379,10.2519444444444,124.017361111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,721.49,0.0,0.132103659,56.625098
7380,10.2553055555556,124.020194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,720.07,0.0,0.132103659,56.625098
7381,10.2567777777778,124.021416666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,737.78,0.0,0.132103659,56.625098
7382,10.2569722222222,123.980722222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,73.09,0.0,0.121445328,56.625098
7383,10.2585555555556,124.982444444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,131.59,0.0,0.0516,52.695011
7384,10.2586666666667,123.982666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,183.07,0.0,0.126363953,56.625098
7385,10.2599722222222,124.161194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,2024.08,0.0,0.185569376,57.011795
7386,10.2602222222222,123.986166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,177.58,0.0,0.126363953,56.625098
7387,10.2608888888889,123.96725,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,302.74,0.0,0.119361132,56.625098
7388,10.2625,123.984666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,67.99,0.0,0.126363953,56.625098
7389,10.2649166666667,124.19525,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,2964.58,0.0,0.187275603,57.011795
7390,10.26975,123.989444444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,107.81,0.0,0.116167591,56.625098
7391,10.2731944444444,124.036472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1060.45,0.0,0.124639432,56.625098
7392,10.2741111111111,123.991666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,125.93,0.0,0.117548516,56.625098
7393,10.2806944444444,124.048777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,262.03,0.0,0.0746,56.625098
7394,10.2822777777778,123.997777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,95.11,0.0,0.122814921,56.625098
7395,10.2836388888889,124.048722222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,500.16,0.0,0.0746,56.625098
7396,10.2836944444444,124.048833333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,488.94,0.0,0.0746,56.625098
7397,10.2845833333333,124.050333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,524.29,0.0,0.0746,56.625098
7398,10.2848611111111,124.004444444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,144.47,0.0,0.115884967,56.625098
7399,10.2854444444444,124.002777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,135.71,0.0,0.122814921,56.625098
7400,10.2859444444444,124.052138888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,480.9,0.0,0.0746,56.625098
7401,10.2875277777778,124.057694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,364.5,0.0,0.0746,56.625098
7402,10.2886111111111,124.056277777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,524.25,0.0,0.0746,56.625098
7403,10.2898888888889,124.008472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,137.06,0.0,0.121763,56.625098
7404,10.2916944444444,124.072944444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,439.31,0.0,0.0639,56.625098
7405,10.2929722222222,124.072861111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,526.68,0.0,0.0639,56.625098
7406,10.2938611111111,124.073333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,661.86,0.0,0.0639,56.625098
7407,10.2948055555556,124.164805555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1375.17,0.0,0.0676,57.011795
7408,10.2959166666667,124.166833333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1385.3,0.0,0.073,57.011795
7409,10.29625,124.183,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1227.23,0.0,0.073,57.011795
7410,10.2963055555556,124.182222222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1205.0,0.0,0.073,57.011795
7411,10.2971666666667,124.014694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,92.22,0.0,0.115507825,56.625098
7412,10.2975555555556,124.147111111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,3154.55,0.0,0.0676,57.011795
7413,10.2975833333333,124.179777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1338.69,0.0,0.073,57.011795
7414,10.2978333333333,124.181166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1389.46,0.0,0.073,57.011795
7415,10.2994166666667,124.017666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,131.29,0.0,0.123289743,56.625098
7416,10.2997222222222,124.015888888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,148.36,0.0,0.115507825,56.625098
7417,10.3070277777778,124.020916666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,139.87,0.0,0.117279436,56.625098
7418,10.3084722222222,124.022111111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,104.97,0.0,0.117279436,56.625098
7419,10.31025,124.023333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,97.68,0.0,0.0989,56.625098
7420,10.3115833333333,124.024055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,218.4,0.0,0.085,56.625098
7421,10.4034722222222,122.510555555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,11.33,0.0,0.0986,52.898719
7422,10.4063055555556,122.514055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,54.9,0.0,0.0986,52.898719
7423,10.4213888888889,124.010777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,556.35,0.0,0.0546,57.525561
7424,10.4860277777778,124.667361111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,49.54,0.0,0.0506,59.488619
7425,10.4893333333333,124.666805555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,100.93,0.0,0.0506,59.488619
7426,10.49125,124.6785,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,58.02,0.0,0.0506,59.488619
7427,10.5156388888889,122.493055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,25.66,0.0,0.115085185,54.258777
7428,10.5160833333333,124.669805555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,123.79,0.0,0.057,57.838875
7429,10.5172222222222,119.136388888889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,996.49,0.0,0.0814,49.602902
7430,10.5198055555556,124.6665,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,260.41,0.0,0.0563,57.838875
7431,10.5218888888889,124.672611111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,72.83,0.0,0.057,57.838875
7432,10.5421944444444,124.633833333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,383.03,0.0,0.0466,57.838875
7433,10.5425833333333,124.635722222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,362.85,0.0,0.0466,57.838875
7434,10.5426666666667,124.635611111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,365.39,0.0,0.0466,57.838875
7435,10.5462777777778,124.6505,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,923.76,0.0,0.0466,57.838875
7436,10.5466111111111,124.655472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,423.0,0.0,0.0466,57.838875
7437,10.5468055555556,124.655694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,393.42,0.0,0.0466,57.838875
7438,10.7823055555556,124.030194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,144.22,0.0,0.0526,51.908081
7439,10.7831944444444,124.030944444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,174.14,0.0,0.0526,51.908081
7440,10.7858888888889,124.03075,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,134.4,0.0,0.0526,51.908081
7441,10.7875555555556,124.031694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,146.9,0.0,0.0526,51.908081
7442,10.8136388888889,119.660888888889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,2169.55,0.0,0.0553,52.711024
7443,10.9248888888889,119.337861111111,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,846.21,0.0,0.0587,49.124039
7444,10.9249444444444,119.337888888889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,708.3,0.0,0.0587,49.124039
7445,10.98125,119.298333333333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,658.43,0.0,0.0671,51.731401
7446,10.9853333333333,124.106555555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,585.48,0.0,0.0569,48.833869
7447,10.9861666666667,124.104305555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,426.59,0.0,0.0569,48.833869
7448,10.9861944444444,119.307361111111,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,194.13,0.0,0.0671,51.731401
7449,10.9882222222222,123.474583333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1531.54,0.0,0.106510974,54.03428
7450,10.9896944444444,119.296861111111,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,240.11,0.0,0.0671,51.731401
7451,10.9899166666667,123.816708333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,10222.8,0.0,0.0588,50.964944
7452,10.9899166666667,124.102361111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,127.51,0.0,0.0569,48.833869
7453,10.9907222222222,124.107083333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,332.97,0.0,0.0569,48.833869
7454,10.9916111111111,124.106972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,362.07,0.0,0.0569,48.833869
7455,10.99225,119.301138888889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,135.62,0.0,0.0671,51.731401
7456,11.0021666666667,123.909388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,987.2,0.0,0.0644,50.833552
7457,11.0057222222222,123.432472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,4603.2,0.0,0.100728802,54.245702
7458,11.0102777777778,123.419083333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,6033.6,0.0,0.100728802,54.245702
7459,11.0102777777778,123.419444444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,6017.86,0.0,0.100728802,54.245702
7460,11.0133333333333,123.423694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,5848.79,0.0,0.100728802,54.245702
7461,11.0159722222222,119.309305555556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,90.66,0.0,0.0738,53.650848
7462,11.0539166666667,123.448194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,8507.74,0.0,0.11544279,54.245702
7463,11.054,123.448194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,11917.17,0.0,0.11544279,54.245702
7464,11.0853333333333,123.678833333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1465.71,0.0,0.0734,54.020418
7465,11.0944444444444,123.467972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,14870.92,0.0,0.088,54.446123
7466,11.0944722222222,123.467944444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,14905.04,0.0,0.088,54.446123
7467,11.1068611111111,123.702055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1328.96,0.0,0.0734,54.020418
7468,11.1122222222222,124.243055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,546.45,0.0,0.0597,48.184668
7469,11.1186944444444,124.252027777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,427.95,0.0,0.062,55.332992
7470,11.1189166666667,124.2505,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,460.66,0.0,0.062,55.332992
7471,11.1402222222222,123.7555,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1239.92,0.0,0.0735,54.020418
7472,11.1414722222222,123.766555555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1069.73,0.0,0.0735,54.020418
7473,11.1429166666667,123.772638888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,526.09,0.0,0.0735,54.020418
7474,11.1430277777778,123.770583333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,611.35,0.0,0.0735,54.020418
7475,11.1435555555556,119.308666666667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,6.25,0.0,0.0825,54.800716
7476,11.1451111111111,123.796611111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,435.08,0.0,0.0878,54.020418
7477,11.1456944444444,123.797166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,401.89,0.0,0.0878,54.020418
7478,11.1473333333333,123.805333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,459.04,0.0,0.0878,54.020418
7479,11.1493333333333,123.800416666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,124.87,0.0,0.0878,54.020418
7480,11.1721666666667,119.381277777778,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,75.03,0.0,0.0632,52.085164
7481,11.1774166666667,119.374888888889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,130.55,0.0,0.0632,52.085164
7482,11.1774444444444,123.803583333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,438.3,0.0,0.0871,54.824437
7483,11.1776388888889,123.805027777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,631.48,0.0,0.0871,54.824437
7484,11.1819444444444,123.701583333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1062.33,0.0,0.154616669,54.824437
7485,11.1879444444444,123.8185,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,230.06,0.0,0.0871,54.824437
7486,11.18825,123.819583333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,218.13,0.0,0.0871,54.824437
7487,11.1883055555556,123.818,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,246.79,0.0,0.0871,54.824437
7488,11.1889166666667,123.816833333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,160.38,0.0,0.0871,54.824437
7489,11.1898333333333,123.821444444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,42.76,0.0,0.0871,54.824437
7490,11.1915833333333,119.391666666667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,506.86,0.0,0.0535,52.085164
7491,11.1954722222222,119.394972222222,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,146.15,0.0,0.0535,52.085164
7492,11.1958333333333,123.694027777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,981.48,0.0,0.154616669,54.824437
7493,11.2024444444444,123.826972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,110.89,0.0,0.0871,54.824437
7494,11.2029444444444,123.827722222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,114.72,0.0,0.0871,54.824437
7495,11.2029444444444,123.82775,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,102.01,0.0,0.0871,54.824437
7496,11.2101111111111,119.377361111111,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,84.39,0.0,0.0543,52.085164
7497,11.2126388888889,123.775138888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,827.67,0.0,0.0845,54.824437
7498,11.2127777777778,123.125333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,372.46,0.0,0.0731,51.803374
7499,11.2129166666667,123.775083333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,804.0,0.0,0.0845,54.824437
7500,11.213,123.775222222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,819.85,0.0,0.0845,54.824437
7501,11.2135833333333,123.7915,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,41.96,0.0,0.0845,54.824437
7502,11.2139722222222,123.772361111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,500.52,0.0,0.0845,54.824437
7503,11.2139722222222,123.791527777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,56.36,0.0,0.0845,54.824437
7504,11.2260555555556,123.681083333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,593.98,0.0,0.11681848,54.824437
7505,11.2274722222222,119.364166666667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,439.59,0.0,0.0496,52.085164
7506,11.2354722222222,123.773805555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1127.49,0.0,0.0845,54.824437
7507,11.2479722222222,123.691277777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,937.17,0.0,0.11681848,54.824437
7508,11.26175,119.676388888889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,134.35,0.0,0.0562,52.78716
7509,11.2618333333333,119.700055555556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,305.64,0.0,0.0562,52.78716
7510,11.2679722222222,119.664333333333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,208.25,0.0,0.0596,52.78716
7511,11.2725,123.705277777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1218.9,0.0,0.13637273,55.430339
7512,11.2765,123.754472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,296.99,0.0,0.0776,55.430339
7513,11.2878611111111,123.880416666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1174.3,0.0,0.10138315,53.062388
7514,11.2945833333333,123.749944444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,7225.17,0.0,0.118967056,55.430339
7515,11.2983611111111,123.719694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,589.61,0.0,0.118967056,55.430339
7516,11.2986388888889,123.719222222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,683.93,0.0,0.118967056,55.430339
7517,11.303,123.880555555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,387.25,0.0,0.0989,53.062388
7518,11.3038611111111,123.742388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,969.91,0.0,0.118967056,55.430339
7519,11.30725,123.732944444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,757.05,0.0,0.118967056,55.430339
7520,11.3126388888889,119.664722222222,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,63.91,0.0,0.064,52.78716
7521,11.3196666666667,124.107333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,397.55,0.0,0.0693,54.802274
7522,11.3200833333333,124.106972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,416.68,0.0,0.0693,54.802274
7523,11.3211388888889,124.1145,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,632.68,0.0,0.0693,54.802274
7524,11.3214444444444,124.115638888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,629.26,0.0,0.0693,54.802274
7525,11.3219444444444,124.107777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,175.94,0.0,0.0693,54.802274
7526,11.3220555555556,124.111666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,338.19,0.0,0.0693,54.802274
7527,11.3221111111111,124.111527777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,325.35,0.0,0.0693,54.802274
7528,11.3225,124.111777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,318.54,0.0,0.0693,54.802274
7529,11.3227222222222,124.112916666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,432.21,0.0,0.0693,54.802274
7530,11.3254444444444,124.107861111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,137.43,0.0,0.0693,54.802274
7531,11.3255833333333,124.106861111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,291.75,0.0,0.0693,54.802274
7532,11.3268888888889,123.883305555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,294.94,0.0,0.0989,53.062388
7533,11.3285833333333,123.883222222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,230.13,0.0,0.0989,53.062388
7534,11.3343333333333,124.12525,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,540.19,0.0,0.0608,55.879493
7535,11.3344444444444,124.124444444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,470.02,0.0,0.070275255,55.879493
7536,11.3351111111111,124.109277777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,287.6,0.0,0.070275255,55.879493
7537,11.3413333333333,123.751861111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,5149.25,0.0,0.0813,55.804356
7538,11.3435833333333,123.901388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,89.0,0.0,0.0946,50.327867
7539,11.345,124.106972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,103.01,0.0,0.070275255,55.879493
7540,11.3458333333333,124.106388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,39.27,0.0,0.070275255,55.879493
7541,11.3460555555556,124.106333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,41.54,0.0,0.070275255,55.879493
7542,11.3495277777778,124.104055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,444.27,0.0,0.070275255,55.879493
7543,11.4835833333333,119.880361111111,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,382.39,0.0,0.0571,53.225114
7544,11.4887222222222,119.882805555556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,55.01,0.0,0.0571,53.225114
7545,11.4911944444444,119.874055555556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,282.51,0.0,0.0548,53.225114
7546,11.4958888888889,119.873472222222,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,279.23,0.0,0.0552,53.225114
7547,11.7195555555556,124.064333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,99.39,0.0,0.0742,54.664555
7548,11.7196666666667,124.064416666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,96.73,0.0,0.0742,54.664555
7549,11.7206111111111,124.058583333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,66.31,0.0,0.0742,54.664555
7550,11.7206111111111,124.059166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,29.0,0.0,0.0742,54.664555
7551,11.7316111111111,124.042027777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,285.67,0.0,0.0742,54.664555
7552,11.7318055555556,124.041888888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,291.67,0.0,0.0742,54.664555
7553,11.7351944444444,124.037583333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,334.11,0.0,0.0748,54.664555
7554,11.7353888888889,124.037472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,342.97,0.0,0.0748,54.664555
7555,11.74175,124.031611111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,352.3,0.0,0.0748,54.664555
7556,11.7524722222222,120.1365,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,236.91,0.0,0.0666,51.410363
7557,11.7525555555556,124.023388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,414.27,0.0,0.0822,55.507017
7558,11.7556944444444,120.142611111111,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,107.04,0.0,0.0651,51.410363
7559,11.7648333333333,120.133916666667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,102.15,0.0,0.0663,51.410363
7560,11.7668611111111,124.016694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,429.19,0.0,0.0822,55.507017
7561,11.7671111111111,124.016388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,466.82,0.0,0.0822,55.507017
7562,11.7701666666667,120.137333333333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,81.03,0.0,0.0652,51.410363
7563,11.7735,124.012833333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,535.19,0.0,0.0822,55.507017
7564,11.7735,124.01325,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,479.47,0.0,0.0822,55.507017
7565,11.7873055555556,124.005611111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,466.31,0.0,0.0822,55.507017
7566,11.7995555555556,123.99475,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,346.5,0.0,0.100733325,55.507017
7567,11.8083055555556,123.941972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,2784.05,0.0,0.0982,55.507017
